order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,city,category,product_name,quantity,unit_price,discount,sales,profit,profit_margin,order_year,order_month,order_quarter,order_month_name,order_year_month,days_to_ship,discount_band,sales_band,is_profitable,customer_ltv,customer_tier,revenue_share_pct
ORD-01537,2023-05-17,2023-05-24,Standard Class,CUST-0146,Aditi Chatterjee,Consumer,West,Surat,Electronics,"Monitor 27"" 4K",2,21865.08,0.0,43730.16,9139.6,20.9,2023,5,2,May,2023-05,7,No Discount,₹30K–1L,True,145928.34,Silver,0.0675
ORD-03986,2023-05-17,2023-05-24,Standard Class,CUST-0269,Priya Malhotra,Consumer,East,Kolkata,Electronics,Smartwatch Series 5,1,8392.26,0.1,7553.03,1424.5,18.86,2023,5,2,May,2023-05,7,Low (1-10%),₹2K–10K,True,473939.66,Platinum,0.0117
ORD-02950,2023-05-18,2023-05-22,Second Class,CUST-0238,Vikas Patel,Consumer,South,Bangalore,Electronics,Smartphone X12,1,17992.19,0.05,17092.58,2939.75,17.2,2023,5,2,May,2023-05,4,Low (1-10%),₹10K–30K,True,105559.17,Silver,0.0264
ORD-03433,2023-05-18,2023-05-24,Standard Class,CUST-0037,Manish Bose,Consumer,North,Jaipur,Electronics,Mechanical Keyboard,2,4484.13,0.0,8968.26,3138.89,35.0,2023,5,2,May,2023-05,6,No Discount,₹2K–10K,True,240309.89,Gold,0.0138
ORD-01323,2023-05-18,2023-05-23,Standard Class,CUST-0056,Vikas Joshi,Home Office,North,Delhi,Sports & Fitness,Resistance Bands Set,1,930.23,0.0,930.23,483.72,52.0,2023,5,2,May,2023-05,5,No Discount,< ₹2K,True,273149.37,Gold,0.0014
ORD-01428,2023-05-19,2023-05-21,First Class,CUST-0185,Nikhil Pillai,Consumer,South,Hyderabad,Electronics,Tablet Ultra,1,24068.52,0.0,24068.52,5307.11,22.05,2023,5,2,May,2023-05,2,No Discount,₹10K–30K,True,119847.8,Silver,0.0371
ORD-04134,2023-05-19,2023-05-24,Standard Class,CUST-0016,Deepika Mehta,Consumer,North,Lucknow,Home & Kitchen,Wall Clock Wooden,1,850.37,0.1,765.33,389.09,50.84,2023,5,2,May,2023-05,5,Low (1-10%),< ₹2K,True,181604.61,Gold,0.0012
ORD-03085,2023-05-20,2023-05-27,Standard Class,CUST-0281,Yash Verma,Home Office,East,Bhubaneswar,Electronics,"Laptop Air 13""",3,43772.91,0.0,131318.73,24162.65,18.4,2023,5,2,May,2023-05,7,No Discount,> ₹1L,True,207048.26,Gold,0.2026
ORD-04314,2023-05-20,2023-05-20,Same Day,CUST-0206,Farhan Chopra,Consumer,East,Ranchi,Clothing,Sports T-Shirt,1,774.59,0.05,735.86,369.64,50.23,2023,5,2,May,2023-05,0,Low (1-10%),< ₹2K,True,382939.32,Platinum,0.0011
ORD-03408,2023-05-21,2023-05-23,Same Day,CUST-0112,Rohit Chopra,Consumer,North,Lucknow,Electronics,Tablet Ultra,1,23784.98,0.0,23784.98,4994.85,21.0,2023,5,2,May,2023-05,2,No Discount,₹10K–30K,True,223393.14,Gold,0.0367
ORD-01555,2023-05-22,2023-05-27,Standard Class,CUST-0167,Meera Patel,Consumer,South,Bangalore,Clothing,Ethnic Saree,2,3616.64,0.15,6148.29,2356.34,38.33,2023,5,2,May,2023-05,5,Medium (11-20%),₹2K–10K,True,67792.57,Silver,0.0095
ORD-02139,2023-05-22,2023-05-26,Second Class,CUST-0154,Vikram Kumar,Consumer,West,Pune,Home & Kitchen,Pressure Cooker 5L,3,2177.79,0.1,5880.03,2121.52,36.08,2023,5,2,May,2023-05,4,Low (1-10%),₹2K–10K,True,182833.97,Gold,0.0091
ORD-00799,2023-05-22,2023-05-27,Standard Class,CUST-0071,Ananya Verma,Corporate,West,Nagpur,Electronics,Mechanical Keyboard,2,4453.34,0.25,6680.01,1414.49,21.17,2023,5,2,May,2023-05,5,High (21-30%),₹2K–10K,True,214960.7,Gold,0.0103
ORD-04054,2023-05-22,2023-05-27,Standard Class,CUST-0042,Pooja Chatterjee,Consumer,North,Delhi,Home & Kitchen,Wall Clock Wooden,1,834.21,0.05,792.5,447.13,56.42,2023,5,2,May,2023-05,5,Low (1-10%),< ₹2K,True,193897.7,Gold,0.0012
ORD-02202,2023-05-23,2023-05-29,Standard Class,CUST-0116,Rohit Pandey,Home Office,North,Jaipur,Sports & Fitness,Cricket Bat SS,1,3061.74,0.15,2602.48,721.93,27.74,2023,5,2,May,2023-05,6,Medium (11-20%),₹2K–10K,True,497092.63,Platinum,0.004
ORD-01975,2023-05-23,2023-05-29,Standard Class,CUST-0152,Chetan Sharma,Consumer,West,Nagpur,Electronics,Mechanical Keyboard,2,4357.95,0.0,8715.9,3355.62,38.5,2023,5,2,May,2023-05,6,No Discount,₹2K–10K,True,142455.61,Silver,0.0134
ORD-02709,2023-05-23,2023-05-29,Standard Class,CUST-0179,Amit Joshi,Home Office,East,Patna,Clothing,Formal Trousers,1,1786.73,0.0,1786.73,821.89,46.0,2023,5,2,May,2023-05,6,No Discount,< ₹2K,True,266188.15,Gold,0.0028
ORD-03581,2023-05-23,2023-05-25,First Class,CUST-0081,Zara Mishra,Home Office,North,Delhi,Home & Kitchen,Pressure Cooker 5L,5,2004.31,0.2,8017.24,2052.41,25.6,2023,5,2,May,2023-05,2,Medium (11-20%),₹2K–10K,True,214595.91,Gold,0.0124
ORD-02451,2023-05-24,2023-05-29,Standard Class,CUST-0084,Rajesh Gupta,Consumer,West,Nagpur,Electronics,Wireless Earbuds,1,3539.59,0.15,3008.65,724.78,24.09,2023,5,2,May,2023-05,5,Medium (11-20%),₹2K–10K,True,194900.32,Gold,0.0046
ORD-03658,2023-05-24,2023-05-31,Standard Class,CUST-0169,Akash Iyer,Consumer,West,Ahmedabad,Home & Kitchen,Water Purifier RO,2,9204.48,0.15,15647.62,3518.21,22.48,2023,5,2,May,2023-05,7,Medium (11-20%),₹10K–30K,True,143726.71,Silver,0.0241
ORD-00590,2023-05-24,2023-05-30,Standard Class,CUST-0122,Neha Chopra,Home Office,East,Guwahati,Clothing,Men's Formal Shirt,1,1215.77,0.25,911.83,253.76,27.83,2023,5,2,May,2023-05,6,High (21-30%),< ₹2K,True,281448.62,Gold,0.0014
ORD-04724,2023-05-24,2023-05-29,Standard Class,CUST-0266,Manish Gupta,Corporate,South,Bangalore,Clothing,Woollen Sweater,2,2042.38,0.0,4084.76,2015.83,49.35,2023,5,2,May,2023-05,5,No Discount,₹2K–10K,True,288196.23,Gold,0.0063
ORD-00709,2023-05-24,2023-05-29,Standard Class,CUST-0268,Farhan Kumar,Corporate,South,Kochi,Electronics,Smartwatch Series 5,1,7728.98,0.05,7342.53,1753.95,23.89,2023,5,2,May,2023-05,5,Low (1-10%),₹2K–10K,True,342100.09,Platinum,0.0113
ORD-02971,2023-05-25,2023-05-28,Second Class,CUST-0197,Divya Sharma,Corporate,East,Guwahati,Sports & Fitness,Yoga Mat Premium,4,1800.71,0.0,7202.84,2981.98,41.4,2023,5,2,May,2023-05,3,No Discount,₹2K–10K,True,125957.38,Silver,0.0111
ORD-02720,2023-05-25,2023-05-30,Second Class,CUST-0097,Ishaan Verma,Corporate,East,Patna,Home & Kitchen,Wall Clock Wooden,1,817.94,0.3,572.56,150.23,26.24,2023,5,2,May,2023-05,5,High (21-30%),< ₹2K,True,389017.34,Platinum,0.0009
ORD-00797,2023-05-26,2023-06-02,Standard Class,CUST-0155,Ananya Shah,Home Office,West,Ahmedabad,Home & Kitchen,Mixer Grinder 750W,1,3216.76,0.0,3216.76,1238.46,38.5,2023,5,2,May,2023-05,7,No Discount,₹2K–10K,True,265680.22000000003,Gold,0.005
ORD-02736,2023-05-26,2023-05-31,Standard Class,CUST-0149,Nikhil Shah,Consumer,West,Surat,Home & Kitchen,Non-Stick Cookware Set,1,3686.08,0.0,3686.08,1459.69,39.6,2023,5,2,May,2023-05,5,No Discount,₹2K–10K,True,131975.95,Silver,0.0057
ORD-02125,2023-05-26,2023-05-30,Second Class,CUST-0182,Pooja Sinha,Consumer,West,Surat,Home & Kitchen,LED Desk Lamp,1,1537.52,0.0,1537.52,761.07,49.5,2023,5,2,May,2023-05,4,No Discount,< ₹2K,True,166590.85,Gold,0.0024
ORD-00998,2023-05-26,2023-05-30,Second Class,CUST-0268,Farhan Kumar,Corporate,South,Kochi,Sports & Fitness,Yoga Mat Premium,1,1839.68,0.0,1839.68,869.25,47.25,2023,5,2,May,2023-05,4,No Discount,< ₹2K,True,342100.09,Platinum,0.0028
ORD-03315,2023-05-26,2023-05-30,Second Class,CUST-0056,Vikas Joshi,Home Office,North,Delhi,Sports & Fitness,Running Shoes Pro,1,4509.45,0.2,3607.56,808.09,22.4,2023,5,2,May,2023-05,4,Medium (11-20%),₹2K–10K,True,273149.37,Gold,0.0056
ORD-01091,2023-05-28,2023-06-04,Standard Class,CUST-0173,Vikram Gupta,Consumer,East,Ranchi,Books & Stationery,Sticky Notes Bulk,1,124.92,0.2,99.94,35.31,35.33,2023,5,2,May,2023-05,7,Medium (11-20%),< ₹2K,True,275051.88,Gold,0.0002
ORD-03343,2023-05-28,2023-05-30,First Class,CUST-0134,Ishaan Malhotra,Consumer,East,Guwahati,Books & Stationery,MBA Case Studies,2,734.36,0.0,1468.72,567.51,38.64,2023,5,2,May,2023-05,2,No Discount,< ₹2K,True,78405.87999999999,Silver,0.0023
ORD-01788,2023-05-29,2023-06-05,Standard Class,CUST-0224,Bhavesh Tiwari,Consumer,West,Ahmedabad,Electronics,"Laptop Pro 15""",1,56044.8,0.1,50440.32,10009.37,19.84,2023,5,2,May,2023-05,7,Low (1-10%),₹30K–1L,True,319149.87,Platinum,0.0778
ORD-03605,2023-05-29,2023-06-04,Standard Class,CUST-0168,Ravi Pandey,Consumer,North,Amritsar,Home & Kitchen,Pressure Cooker 5L,3,2048.96,0.0,6146.88,2458.75,40.0,2023,5,2,May,2023-05,6,No Discount,₹2K–10K,True,389666.37,Platinum,0.0095
ORD-02134,2023-05-29,2023-06-04,Standard Class,CUST-0028,Tanvi Iyer,Consumer,South,Chennai,Electronics,Smartphone Lite,2,9694.62,0.15,16480.85,1894.88,11.5,2023,5,2,May,2023-05,6,Medium (11-20%),₹10K–30K,True,195381.34,Gold,0.0254
ORD-02486,2023-05-30,2023-06-02,First Class,CUST-0027,Chetan Shah,Consumer,West,Nagpur,Books & Stationery,Sketch Pad A3,3,441.27,0.1,1191.43,494.35,41.49,2023,5,2,May,2023-05,3,Low (1-10%),< ₹2K,True,148156.63,Silver,0.0018
ORD-01800,2023-05-30,2023-06-01,First Class,CUST-0121,Dhruv Sharma,Corporate,East,Patna,Sports & Fitness,Resistance Bands Set,3,911.86,0.3,1914.91,421.41,22.01,2023,5,2,May,2023-05,2,High (21-30%),< ₹2K,True,184828.73,Gold,0.003
ORD-03784,2023-05-30,2023-06-06,Standard Class,CUST-0133,Dhruv Mehta,Consumer,North,Lucknow,Sports & Fitness,Jump Rope Speed,1,434.64,0.1,391.18,186.05,47.56,2023,5,2,May,2023-05,7,Low (1-10%),< ₹2K,True,112196.59,Silver,0.0006
ORD-04949,2023-05-31,2023-06-01,Same Day,CUST-0189,Ravi Shah,Corporate,South,Bangalore,Home & Kitchen,LED Desk Lamp,2,1435.81,0.0,2871.62,1356.84,47.25,2023,5,2,May,2023-05,1,No Discount,₹2K–10K,True,247493.41,Gold,0.0044
ORD-00703,2023-05-31,2023-06-03,Second Class,CUST-0022,Ananya Mehta,Consumer,North,Jaipur,Clothing,Sneakers Classic,1,3120.91,0.1,2808.82,967.36,34.44,2023,5,2,May,2023-05,3,Low (1-10%),₹2K–10K,True,165920.06,Gold,0.0043
ORD-02843,2023-05-31,2023-06-02,First Class,CUST-0143,Arjun Chopra,Consumer,West,Ahmedabad,Books & Stationery,Notebook Premium A4,1,217.67,0.0,217.67,119.72,55.0,2023,5,2,May,2023-05,2,No Discount,< ₹2K,True,234740.5,Gold,0.0003
ORD-00553,2023-06-01,2023-06-08,Standard Class,CUST-0213,Arjun Pandey,Corporate,South,Hyderabad,Electronics,Smartwatch Series 5,2,8118.8,0.1,14613.84,3145.63,21.53,2023,6,2,Jun,2023-06,7,Low (1-10%),₹10K–30K,True,275856.57,Gold,0.0225
ORD-02297,2023-06-02,2023-06-07,Standard Class,CUST-0126,Pooja Pandey,Consumer,East,Bhubaneswar,Home & Kitchen,LED Desk Lamp,2,1524.98,0.15,2592.47,783.5,30.22,2023,6,2,Jun,2023-06,5,Medium (11-20%),₹2K–10K,True,200401.05,Gold,0.004
ORD-03353,2023-06-02,2023-06-09,Standard Class,CUST-0092,Akash Sharma,Corporate,East,Bhubaneswar,Home & Kitchen,Bedsheet Set King,4,1856.24,0.0,7424.96,3757.03,50.6,2023,6,2,Jun,2023-06,7,No Discount,₹2K–10K,True,211013.7,Gold,0.0115
ORD-01434,2023-06-02,2023-06-09,Standard Class,CUST-0261,Divya Tiwari,Corporate,North,Lucknow,Books & Stationery,Pen Set Luxury,2,668.72,0.1,1203.7,513.26,42.64,2023,6,2,Jun,2023-06,7,Low (1-10%),< ₹2K,True,75942.86,Silver,0.0019
ORD-03256,2023-06-02,2023-06-02,Same Day,CUST-0178,Aditi Kapoor,Consumer,East,Bhubaneswar,Home & Kitchen,LED Desk Lamp,3,1500.74,0.0,4502.22,1863.92,41.4,2023,6,2,Jun,2023-06,0,No Discount,₹2K–10K,True,23217.47,Bronze,0.0069
ORD-02477,2023-06-02,2023-06-07,Second Class,CUST-0006,Meera Yadav,Consumer,West,Pune,Home & Kitchen,Wall Clock Wooden,1,851.81,0.0,851.81,580.93,68.2,2023,6,2,Jun,2023-06,5,No Discount,< ₹2K,True,224139.43,Gold,0.0013
ORD-04202,2023-06-02,2023-06-05,Second Class,CUST-0229,Tanvi Das,Home Office,North,Lucknow,Electronics,Smartwatch Series 5,1,8255.52,0.3,5778.86,664.57,11.5,2023,6,2,Jun,2023-06,3,High (21-30%),₹2K–10K,True,200401.39,Gold,0.0089
ORD-00163,2023-06-03,2023-06-05,First Class,CUST-0043,Amit Patel,Consumer,South,Chennai,Electronics,Smartwatch Series 5,1,8074.35,0.1,7266.92,1564.21,21.53,2023,6,2,Jun,2023-06,2,Low (1-10%),₹2K–10K,True,125722.0,Silver,0.0112
ORD-03189,2023-06-04,2023-06-11,Standard Class,CUST-0166,Esha Pandey,Corporate,West,Surat,Home & Kitchen,Air Fryer 4L,1,5523.41,0.0,5523.41,2308.79,41.8,2023,6,2,Jun,2023-06,7,No Discount,₹2K–10K,True,213395.89,Gold,0.0085
ORD-01576,2023-06-05,2023-06-12,Standard Class,CUST-0018,Sneha Iyer,Corporate,South,Hyderabad,Electronics,Smartwatch Series 5,2,7675.81,0.0,15351.62,4029.8,26.25,2023,6,2,Jun,2023-06,7,No Discount,₹10K–30K,True,250999.7,Gold,0.0237
ORD-03212,2023-06-05,2023-06-07,Same Day,CUST-0054,Amit Joshi,Home Office,South,Coimbatore,Electronics,"Laptop Air 13""",2,43442.63,0.05,82541.0,15773.58,19.11,2023,6,2,Jun,2023-06,2,Low (1-10%),₹30K–1L,True,348137.9,Platinum,0.1274
ORD-01001,2023-06-05,2023-06-08,Second Class,CUST-0051,Nikhil Sharma,Home Office,North,Delhi,Electronics,Tablet Ultra,3,24832.1,0.25,55872.22,6453.24,11.55,2023,6,2,Jun,2023-06,3,High (21-30%),₹30K–1L,True,253293.43,Gold,0.0862
ORD-04973,2023-06-06,2023-06-13,Standard Class,CUST-0229,Tanvi Das,Home Office,North,Lucknow,Home & Kitchen,Bedsheet Set King,1,1839.42,0.0,1839.42,1011.68,55.0,2023,6,2,Jun,2023-06,7,No Discount,< ₹2K,True,200401.39,Gold,0.0028
ORD-04672,2023-06-06,2023-06-08,First Class,CUST-0247,Yash Das,Consumer,West,Ahmedabad,Electronics,Smartphone X12,1,18050.53,0.2,14440.42,1829.89,12.67,2023,6,2,Jun,2023-06,2,Medium (11-20%),₹10K–30K,True,147596.47,Silver,0.0223
ORD-04941,2023-06-06,2023-06-13,Standard Class,CUST-0221,Rohit Mishra,Corporate,East,Kolkata,Electronics,"Laptop Pro 15""",2,55014.97,0.3,77020.96,7170.96,9.31,2023,6,2,Jun,2023-06,7,High (21-30%),₹30K–1L,True,356745.21,Platinum,0.1188
ORD-02525,2023-06-06,2023-06-08,First Class,CUST-0075,Gaurav Chatterjee,Corporate,South,Coimbatore,Electronics,USB-C Hub,1,1787.14,0.3,1251.0,241.69,19.32,2023,6,2,Jun,2023-06,2,High (21-30%),< ₹2K,True,495920.23,Platinum,0.0019
ORD-01008,2023-06-06,2023-06-08,Same Day,CUST-0080,Zara Reddy,Consumer,North,Delhi,Clothing,Woollen Sweater,2,1901.24,0.25,2851.86,737.21,25.85,2023,6,2,Jun,2023-06,2,High (21-30%),₹2K–10K,True,352140.47000000003,Platinum,0.0044
ORD-02295,2023-06-06,2023-06-13,Standard Class,CUST-0041,Sneha Nair,Consumer,South,Bangalore,Electronics,"Monitor 27"" 4K",1,23070.95,0.0,23070.95,4602.65,19.95,2023,6,2,Jun,2023-06,7,No Discount,₹10K–30K,True,302106.67,Platinum,0.0356
ORD-04621,2023-06-07,2023-06-12,Standard Class,CUST-0066,Neha Pillai,Corporate,North,Chandigarh,Clothing,Men's Formal Shirt,2,1202.08,0.2,1923.33,677.01,35.2,2023,6,2,Jun,2023-06,5,Medium (11-20%),< ₹2K,True,110828.82,Silver,0.003
ORD-04093,2023-06-07,2023-06-12,Standard Class,CUST-0170,Arjun Bose,Corporate,East,Kolkata,Electronics,Smartphone X12,1,17748.49,0.15,15086.22,1823.74,12.09,2023,6,2,Jun,2023-06,5,Medium (11-20%),₹10K–30K,True,264394.99,Gold,0.0233
ORD-03618,2023-06-07,2023-06-12,Second Class,CUST-0188,Sakshi Iyer,Corporate,West,Ahmedabad,Clothing,Men's Formal Shirt,1,1227.87,0.15,1043.69,460.94,44.16,2023,6,2,Jun,2023-06,5,Medium (11-20%),< ₹2K,True,309532.83,Platinum,0.0016
ORD-04268,2023-06-08,2023-06-15,Standard Class,CUST-0078,Neha Pandey,Consumer,East,Bhubaneswar,Electronics,USB-C Hub,1,1753.18,0.25,1314.88,266.13,20.24,2023,6,2,Jun,2023-06,7,High (21-30%),< ₹2K,True,121274.84,Silver,0.002
ORD-02094,2023-06-08,2023-06-13,Second Class,CUST-0002,Nikhil Kumar,Home Office,North,Amritsar,Home & Kitchen,Air Fryer 4L,1,5553.54,0.1,4998.19,1557.44,31.16,2023,6,2,Jun,2023-06,5,Low (1-10%),₹2K–10K,True,177516.0,Gold,0.0077
ORD-01771,2023-06-08,2023-06-13,Standard Class,CUST-0244,Rahul Chopra,Consumer,East,Ranchi,Clothing,Ethnic Saree,1,3384.19,0.1,3045.77,1148.87,37.72,2023,6,2,Jun,2023-06,5,Low (1-10%),₹2K–10K,True,343541.11,Platinum,0.0047
ORD-02409,2023-06-08,2023-06-13,Second Class,CUST-0193,Meera Nair,Home Office,South,Hyderabad,Clothing,Denim Jeans,1,2192.74,0.15,1863.83,685.74,36.79,2023,6,2,Jun,2023-06,5,Medium (11-20%),< ₹2K,True,154582.6,Gold,0.0029
ORD-01328,2023-06-08,2023-06-15,Standard Class,CUST-0035,Rajesh Chopra,Home Office,South,Kochi,Clothing,Women's Kurti,3,1471.51,0.1,3973.08,1778.83,44.77,2023,6,2,Jun,2023-06,7,Low (1-10%),₹2K–10K,True,195474.09,Gold,0.0061
ORD-01334,2023-06-08,2023-06-15,Standard Class,CUST-0148,Vikas Das,Consumer,South,Kochi,Books & Stationery,Planner 2024,1,378.89,0.15,322.06,118.49,36.79,2023,6,2,Jun,2023-06,7,Medium (11-20%),< ₹2K,True,282789.87,Gold,0.0005
ORD-01901,2023-06-09,2023-06-13,Second Class,CUST-0268,Farhan Kumar,Corporate,South,Kochi,Electronics,USB-C Hub,1,1810.78,0.15,1539.16,471.9,30.66,2023,6,2,Jun,2023-06,4,Medium (11-20%),< ₹2K,True,342100.09,Platinum,0.0024
ORD-01644,2023-06-09,2023-06-15,Standard Class,CUST-0076,Geeta Verma,Corporate,North,Lucknow,Sports & Fitness,Cricket Bat SS,4,3310.78,0.05,12580.96,4350.5,34.58,2023,6,2,Jun,2023-06,6,Low (1-10%),₹10K–30K,True,361439.46,Platinum,0.0194
ORD-00519,2023-06-09,2023-06-14,Standard Class,CUST-0001,Gaurav Sharma,Consumer,East,Bhubaneswar,Home & Kitchen,Pressure Cooker 5L,3,2026.83,0.15,5168.42,1388.45,26.86,2023,6,2,Jun,2023-06,5,Medium (11-20%),₹2K–10K,True,93051.88,Silver,0.008
ORD-03045,2023-06-09,2023-06-16,Standard Class,CUST-0223,Esha Verma,Consumer,South,Kochi,Sports & Fitness,Yoga Mat Premium,1,1806.29,0.2,1445.03,436.98,30.24,2023,6,2,Jun,2023-06,7,Medium (11-20%),< ₹2K,True,392444.56,Platinum,0.0022
ORD-01287,2023-06-09,2023-06-15,Standard Class,CUST-0127,Meera Kumar,Corporate,North,Delhi,Electronics,"Laptop Pro 15""",4,53135.41,0.05,201914.56,40423.29,20.02,2023,6,2,Jun,2023-06,6,Low (1-10%),> ₹1L,True,617720.97,Platinum,0.3115
ORD-02264,2023-06-10,2023-06-13,Second Class,CUST-0203,Pooja Singh,Consumer,West,Nagpur,Clothing,Winter Jacket,1,4337.84,0.25,3253.38,885.73,27.22,2023,6,2,Jun,2023-06,3,High (21-30%),₹2K–10K,True,271066.97,Gold,0.005
ORD-01968,2023-06-11,2023-06-17,Standard Class,CUST-0071,Ananya Verma,Corporate,West,Nagpur,Electronics,Smartwatch Series 5,2,8042.74,0.1,14476.93,3264.55,22.55,2023,6,2,Jun,2023-06,6,Low (1-10%),₹10K–30K,True,214960.7,Gold,0.0223
ORD-02197,2023-06-11,2023-06-18,Standard Class,CUST-0097,Ishaan Verma,Corporate,East,Patna,Electronics,Smartwatch Series 5,5,8303.78,0.0,41518.9,9549.34,23.0,2023,6,2,Jun,2023-06,7,No Discount,₹30K–1L,True,389017.34,Platinum,0.0641
ORD-03438,2023-06-11,2023-06-16,Standard Class,CUST-0226,Deepika Kapoor,Consumer,East,Guwahati,Clothing,Women's Kurti,2,1564.74,0.2,2503.58,766.53,30.62,2023,6,2,Jun,2023-06,5,Medium (11-20%),₹2K–10K,True,88024.83,Silver,0.0039
ORD-00142,2023-06-12,2023-06-15,Second Class,CUST-0150,Aditi Pillai,Consumer,East,Guwahati,Home & Kitchen,LED Desk Lamp,3,1498.41,0.0,4495.23,1861.02,41.4,2023,6,2,Jun,2023-06,3,No Discount,₹2K–10K,True,180213.96,Gold,0.0069
ORD-02789,2023-06-12,2023-06-14,First Class,CUST-0197,Divya Sharma,Corporate,East,Guwahati,Sports & Fitness,Jump Rope Speed,3,461.64,0.05,1315.67,638.86,48.56,2023,6,2,Jun,2023-06,2,Low (1-10%),< ₹2K,True,125957.38,Silver,0.002
ORD-00999,2023-06-12,2023-06-17,Standard Class,CUST-0272,Priya Malhotra,Corporate,East,Bhubaneswar,Electronics,"Monitor 27"" 4K",1,22603.87,0.0,22603.87,3951.16,17.48,2023,6,2,Jun,2023-06,5,No Discount,₹10K–30K,True,308159.61,Platinum,0.0349
ORD-00523,2023-06-12,2023-06-19,Standard Class,CUST-0120,Manish Mishra,Corporate,East,Guwahati,Electronics,"Laptop Air 13""",2,40842.03,0.3,57178.84,4839.61,8.46,2023,6,2,Jun,2023-06,7,High (21-30%),₹30K–1L,True,341566.58,Platinum,0.0882
ORD-00538,2023-06-13,2023-06-14,Same Day,CUST-0180,Sakshi Shah,Consumer,East,Ranchi,Electronics,Smartphone X12,2,18652.75,0.15,31709.68,3833.32,12.09,2023,6,2,Jun,2023-06,1,Medium (11-20%),₹30K–1L,True,110380.57,Silver,0.0489
ORD-03485,2023-06-13,2023-06-15,First Class,CUST-0298,Zara Iyer,Consumer,West,Nagpur,Clothing,Formal Trousers,1,1843.52,0.2,1474.82,519.13,35.2,2023,6,2,Jun,2023-06,2,Medium (11-20%),< ₹2K,True,73516.59,Silver,0.0023
ORD-00028,2023-06-14,2023-06-18,Second Class,CUST-0111,Divya Mishra,Consumer,West,Ahmedabad,Electronics,Smartphone Lite,3,9581.35,0.15,24432.44,2942.88,12.04,2023,6,2,Jun,2023-06,4,Medium (11-20%),₹10K–30K,True,71779.23999999999,Silver,0.0377
ORD-04747,2023-06-14,2023-06-16,Same Day,CUST-0121,Dhruv Sharma,Corporate,East,Patna,Electronics,USB-C Hub,1,1718.95,0.05,1633.0,546.86,33.49,2023,6,2,Jun,2023-06,2,Low (1-10%),< ₹2K,True,184828.73,Gold,0.0025
ORD-01270,2023-06-14,2023-06-19,Standard Class,CUST-0070,Neha Verma,Home Office,North,Jaipur,Sports & Fitness,Jump Rope Speed,4,466.15,0.15,1584.91,671.05,42.34,2023,6,2,Jun,2023-06,5,Medium (11-20%),< ₹2K,True,130728.18,Silver,0.0024
ORD-00057,2023-06-14,2023-06-19,Standard Class,CUST-0177,Zara Chatterjee,Corporate,West,Ahmedabad,Sports & Fitness,Running Shoes Pro,1,4560.03,0.05,4332.03,1517.72,35.03,2023,6,2,Jun,2023-06,5,Low (1-10%),₹2K–10K,True,233673.08,Gold,0.0067
ORD-01950,2023-06-15,2023-06-18,Second Class,CUST-0173,Vikram Gupta,Consumer,East,Ranchi,Electronics,USB-C Hub,1,1887.34,0.15,1604.24,430.96,26.86,2023,6,2,Jun,2023-06,3,Medium (11-20%),< ₹2K,True,275051.88,Gold,0.0025
ORD-00445,2023-06-15,2023-06-18,Second Class,CUST-0170,Arjun Bose,Corporate,East,Kolkata,Electronics,"Laptop Pro 15""",1,56674.4,0.05,53840.68,9916.59,18.42,2023,6,2,Jun,2023-06,3,Low (1-10%),₹30K–1L,True,264394.99,Gold,0.0831
ORD-03367,2023-06-16,2023-06-20,Second Class,CUST-0253,Akash Kumar,Home Office,East,Kolkata,Electronics,Wireless Earbuds,2,3670.89,0.0,7341.78,2026.33,27.6,2023,6,2,Jun,2023-06,4,No Discount,₹2K–10K,True,323180.72000000003,Platinum,0.0113
ORD-03719,2023-06-16,2023-06-23,Standard Class,CUST-0252,Suresh Pandey,Consumer,South,Kochi,Clothing,Denim Jeans,1,2156.14,0.1,1940.53,801.98,41.33,2023,6,2,Jun,2023-06,7,Low (1-10%),< ₹2K,True,291023.1,Gold,0.003
ORD-02535,2023-06-16,2023-06-21,Standard Class,CUST-0052,Nikhil Patel,Corporate,North,Jaipur,Sports & Fitness,Running Shoes Pro,3,4717.02,0.05,13443.51,4281.76,31.85,2023,6,2,Jun,2023-06,5,Low (1-10%),₹10K–30K,True,588534.83,Platinum,0.0207
ORD-00228,2023-06-16,2023-06-21,Standard Class,CUST-0056,Vikas Joshi,Home Office,North,Delhi,Clothing,Sports T-Shirt,2,813.87,0.0,1627.74,976.64,60.0,2023,6,2,Jun,2023-06,5,No Discount,< ₹2K,True,273149.37,Gold,0.0025
ORD-03828,2023-06-17,2023-06-21,Second Class,CUST-0011,Sandeep Iyer,Consumer,East,Kolkata,Clothing,Denim Jeans,1,2284.66,0.15,1941.96,626.02,32.24,2023,6,2,Jun,2023-06,4,Medium (11-20%),< ₹2K,True,288331.41,Gold,0.003
ORD-03704,2023-06-17,2023-06-23,Standard Class,CUST-0135,Harsh Sinha,Home Office,West,Nagpur,Electronics,Wireless Earbuds,1,3362.15,0.0,3362.15,1109.5,33.0,2023,6,2,Jun,2023-06,6,No Discount,₹2K–10K,True,52024.46,Silver,0.0052
ORD-04048,2023-06-17,2023-06-20,Second Class,CUST-0185,Nikhil Pillai,Consumer,South,Hyderabad,Electronics,USB-C Hub,1,1844.91,0.0,1844.91,774.86,42.0,2023,6,2,Jun,2023-06,3,No Discount,< ₹2K,True,119847.8,Silver,0.0028
